query,name,site,type,subtypes,category,phone,full_address,borough,street,city,postal_code,state,us_state,country,country_code,latitude,longitude,time_zone,plus_code,area_service,rating,reviews,reviews_link,reviews_tags,reviews_per_score,reviews_per_score_1,reviews_per_score_2,reviews_per_score_3,reviews_per_score_4,reviews_per_score_5,photos_count,photo,street_view,located_in,working_hours,working_hours_old_format,other_hours,popular_times,business_status,about,range,posts,logo,description,verified,owner_id,owner_title,owner_link,reservation_links,booking_appointment_link,menu_link,order_links,location_link,place_id,google_id,cid,reviews_id,located_google_id, telegram_username
"car service, Kuala Lumpur, Kuala Lumpur, Malaysia",Tyreplus - Hua Hin Tyres Holdings,https://tyreplus.com.my/dealers/tyreplus-hua-hin-tyres-holdings?utm_source=Google,Tire shop,"Tire shop, Auto parts store, Auto repair shop, Brake shop, Car battery store, Mechanic, Oil change service, Vehicle inspection, Wheel alignment service",Tire shop,+60 3-9221 0135,"318, Jln Sungai Besi, Chan Sow Lin, 57100 Wilayah Persekutuan, Wilayah Persekutuan Kuala Lumpur",Chan Sow Lin,"318, Jln Sungai Besi",Wilayah Persekutuan,57100,Federal Territory of Kuala Lumpur,,Malaysia,MY,3.1177,101.70865,Asia/Kuala_Lumpur,,FALSE,4.7,408,"https://search.google.com/local/reviews?placeid=ChIJBRTrlWI1zDER-AbegMXXawk&q=car+service,+Kuala+Lumpur,+Kuala+Lumpur,+Malaysia&authuser=0&hl=en&gl=MY",,"{""1"": 11, ""2"": 4, ""3"": 15, ""4"": 48, ""5"": 330}",11,4,15,48,330,473,https://lh5.googleusercontent.com/p/AF1QipPNtDV_2Wywg4OJfOhfQELl3ywEVt_1oJhVYXdq=w800-h500-k-no,https://lh5.googleusercontent.com/p/AF1QipPNtDV_2Wywg4OJfOhfQELl3ywEVt_1oJhVYXdq=w1600-h1000-k-no,,"{""Monday"": ""9 am-7 pm"", ""Tuesday"": ""9 am-7 pm"", ""Wednesday"": ""9 am-7 pm"", ""Thursday"": ""9 am-7 pm"", ""Friday"": ""9 am-7 pm"", ""Saturday"": ""9 am-7 pm"", ""Sunday"": ""Closed""}",Monday: 9 am-7 pm | Tuesday: 9 am-7 pm | Wednesday: 9 am-7 pm | Thursday: 9 am-7 pm | Friday: 9 am-7 pm | Saturday: 9 am-7 pm | Sunday: Closed,,,OPERATIONAL,"{""Service options"": {""Delivery"": true, ""In-store pick-up"": true, ""In-store shopping"": true}, ""Accessibility"": {""Assistive hearing loop"": true, ""Wheelchair-accessible car park"": true}, ""Offerings"": {""Oil change"": true}, ""Amenities"": {""Gender-neutral toilets"": true, ""Mechanic"": true, ""Toilets"": true}, ""Payments"": {""Cash only"": true, ""Debit cards"": true, ""Credit cards"": true}}",,,https://lh4.googleusercontent.com/-vpFQARmNfSI/AAAAAAAAAAI/AAAAAAAAAAA/qQCLhyF6LRI/s44-p-k-no-ns-nd/photo.jpg,,TRUE,109099795323302038681,Tyreplus - Hua Hin Tyres Holdings,https://www.google.com/maps/contrib/109099795323302038681,,https://tyreplus.com.my/appointment?fitter=5bee7fc950cf8843d65914f0,,https://tyreplus.com.my/appointment?fitter=5bee7fc950cf8843d65914f0,"https://www.google.com/maps/place/Tyreplus+-+Hua+Hin+Tyres+Holdings/@3.1176999999999997,101.70864999999999,14z/data=!4m8!1m2!2m1!1sTyreplus+-+Hua+Hin+Tyres+Holdings!3m4!1s0x31cc356295eb1405:0x96bd7c580de06f8!8m2!3d3.1176999999999997!4d101.70864999999999",ChIJBRTrlWI1zDER-AbegMXXawk,0x31cc356295eb1405:0x96bd7c580de06f8,678873412119955192,678873412119955192,,
"car service, Kuala Lumpur, Kuala Lumpur, Malaysia",Havoline AutoPro Jalan Pudu - Auto Wheels Trading,,Auto repair shop,Auto repair shop,Auto repair shop,+60 3-2143 1511,"374, Jln Pudu, Pudu, 55100 Kuala Lumpur, Wilayah Persekutuan Kuala Lumpur",Pudu,"374, Jln Pudu",Kuala Lumpur,55100,Federal Territory of Kuala Lumpur,,Malaysia,MY,3.1370893,101.7113477,Asia/Kuala_Lumpur,,FALSE,4.7,6,"https://search.google.com/local/reviews?placeid=ChIJ3WFgtiY2zDERv44cVOWa_pk&q=car+service,+Kuala+Lumpur,+Kuala+Lumpur,+Malaysia&authuser=0&hl=en&gl=MY",,"{""1"": 0, ""2"": 0, ""3"": 1, ""4"": 0, ""5"": 5}",0,0,1,0,5,1,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=d_Gu8E9eKIs5GYIV56T1xQ&cb_client=search.gws-prod.gps&w=800&h=500&yaw=28.293287&pitch=0&thumbfov=100,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=d_Gu8E9eKIs5GYIV56T1xQ&cb_client=search.gws-prod.gps&w=1600&h=1000&yaw=28.293287&pitch=0&thumbfov=100,,"{""Monday"": ""9 am-8 pm"", ""Tuesday"": ""9 am-8 pm"", ""Wednesday"": ""9 am-8 pm"", ""Thursday"": ""9 am-8 pm"", ""Friday"": ""9 am-8 pm"", ""Saturday"": ""9 am-8 pm"", ""Sunday"": ""9 am-8 pm""}",Monday: 9 am-8 pm | Tuesday: 9 am-8 pm | Wednesday: 9 am-8 pm | Thursday: 9 am-8 pm | Friday: 9 am-8 pm | Saturday: 9 am-8 pm | Sunday: 9 am-8 pm,,,OPERATIONAL,{},,,,,FALSE,None,Havoline AutoPro Jalan Pudu - Auto Wheels Trading,,,,,,"https://www.google.com/maps/place/Havoline+AutoPro+Jalan+Pudu+-+Auto+Wheels+Trading/@3.1370893,101.71134769999999,14z/data=!4m8!1m2!2m1!1sHavoline+AutoPro+Jalan+Pudu+-+Auto+Wheels+Trading!3m4!1s0x31cc3626b66061dd:0x99fe9ae5541c8ebf!8m2!3d3.1370893!4d101.71134769999999",ChIJ3WFgtiY2zDERv44cVOWa_pk,0x31cc3626b66061dd:0x99fe9ae5541c8ebf,11096476841636826815,-7350267232072724801,,
"car service, Kuala Lumpur, Kuala Lumpur, Malaysia",Mechanikar (M) Sdn Bhd,,Car repair and maintenance service,Car repair and maintenance service,Bengkel Kereta,+60 3-7803 0049,"30, Jalan SS 25/41, Mayang Industrial Park, 47301 Petaling Jaya, Selangor",Mayang Industrial Park,"30, Jalan SS 25/41",Petaling Jaya,47301,Selangor,,Malaysia,MY,3.1096337,101.5955259,Asia/Kuala_Lumpur,,FALSE,4.5,35,"https://search.google.com/local/reviews?placeid=ChIJI82WBB9MzDERx3ApS1YR39A&q=car+service,+Kuala+Lumpur,+Kuala+Lumpur,+Malaysia&authuser=0&hl=en&gl=MY",,"{""1"": 2, ""2"": 1, ""3"": 0, ""4"": 7, ""5"": 25}",2,1,0,7,25,28,https://lh5.googleusercontent.com/p/AF1QipOibIbQmqjUo2wSSWv8lmhobszULX7WnEq1RtuX=w800-h500-k-no,https://lh5.googleusercontent.com/p/AF1QipOibIbQmqjUo2wSSWv8lmhobszULX7WnEq1RtuX=w1600-h1000-k-no,,"{""Monday"": ""9 am-6 pm"", ""Tuesday"": ""9 am-6 pm"", ""Wednesday"": ""9 am-6 pm"", ""Thursday"": ""9 am-6 pm"", ""Friday"": ""9 am-6 pm"", ""Saturday"": ""9 am-6 pm"", ""Sunday"": ""Closed""}",Monday: 9 am-6 pm | Tuesday: 9 am-6 pm | Wednesday: 9 am-6 pm | Thursday: 9 am-6 pm | Friday: 9 am-6 pm | Saturday: 9 am-6 pm | Sunday: Closed,,,OPERATIONAL,{},,,,,FALSE,None,Mechanikar,,,,,,"https://www.google.com/maps/place/Mechanikar+%28M%29+Sdn+Bhd/@3.1096337,101.5955259,14z/data=!4m8!1m2!2m1!1sMechanikar+%28M%29+Sdn+Bhd!3m4!1s0x31cc4c1f0496cd23:0xd0df11564b2970c7!8m2!3d3.1096337!4d101.5955259",ChIJI82WBB9MzDERx3ApS1YR39A,0x31cc4c1f0496cd23:0xd0df11564b2970c7,15050767542021353671,-3395976531688197945,,
"car service, Kuala Lumpur, Kuala Lumpur, Malaysia",Citymas Auto Service Centre Sdn. Bhd.,,Auto repair shop,Auto repair shop,Auto repair shop,+60 3-6272 3710,"Tago Industrial Park, No. 12, Jalan Tago 10, Bandar Sri Damansara, 52200 Kuala Lumpur, Federal Territory of Kuala Lumpur",Bandar Sri Damansara,"Tago Industrial Park, No. 12, Jalan Tago 10",Kuala Lumpur,52200,Federal Territory of Kuala Lumpur,,Malaysia,MY,3.2034059,101.6114,Asia/Kuala_Lumpur,,FALSE,4.2,6,"https://search.google.com/local/reviews?placeid=ChIJx3KfcuNFzDER2_ZOMlnmSWo&q=car+service,+Kuala+Lumpur,+Kuala+Lumpur,+Malaysia&authuser=0&hl=en&gl=MY",,"{""1"": 1, ""2"": 0, ""3"": 0, ""4"": 1, ""5"": 4}",1,0,0,1,4,,,,,,,,,OPERATIONAL,"{""Amenities"": {""Toilets"": true}}",,,,,FALSE,None,Citymas Auto Service Centre Sdn. Bhd.,,,,,,"https://www.google.com/maps/place/Citymas+Auto+Service+Centre+Sdn.+Bhd./@3.2034059,101.61139999999999,14z/data=!4m8!1m2!2m1!1sCitymas+Auto+Service+Centre+Sdn.+Bhd.!3m4!1s0x31cc45e3729f72c7:0x6a49e659324ef6db!8m2!3d3.2034059!4d101.61139999999999",ChIJx3KfcuNFzDER2_ZOMlnmSWo,0x31cc45e3729f72c7:0x6a49e659324ef6db,7658905912090752731,7658905912090752731,,
"car service, Kuala Lumpur, Kuala Lumpur, Malaysia",Servis Tayar Pancit 24Jam Kuala Lumpur/Selangor,,Tire repair shop,"Tire repair shop, Auto repair shop, Motorcycle shop, Used tire shop",Kedai membaiki tayar,+60 19-313 1521,"Kerinchi, 59200 Kuala Lumpur, Federal Territory of Kuala Lumpur",Kerinchi,,Kuala Lumpur,59200,Federal Territory of Kuala Lumpur,,Malaysia,MY,3.1129255,101.6650537,Asia/Kuala_Lumpur,,FALSE,3.8,30,"https://search.google.com/local/reviews?placeid=ChIJ13hmWtJJzDERjKoxztlcy20&q=car+service,+Kuala+Lumpur,+Kuala+Lumpur,+Malaysia&authuser=0&hl=en&gl=MY",,"{""1"": 7, ""2"": 1, ""3"": 1, ""4"": 2, ""5"": 19}",7,1,1,2,19,38,https://lh5.googleusercontent.com/p/AF1QipOEQDMxJB28LqlKPo6erkdD5WTkJLnItMT3dbF1=w800-h500-k-no,https://lh5.googleusercontent.com/p/AF1QipOEQDMxJB28LqlKPo6erkdD5WTkJLnItMT3dbF1=w1600-h1000-k-no,,"{""Monday"": ""Open 24 hours"", ""Tuesday"": ""Open 24 hours"", ""Wednesday"": ""Open 24 hours"", ""Thursday"": ""Open 24 hours"", ""Friday"": ""Open 24 hours"", ""Saturday"": ""Open 24 hours"", ""Sunday"": ""Open 24 hours""}",Monday: Open 24 hours | Tuesday: Open 24 hours | Wednesday: Open 24 hours | Thursday: Open 24 hours | Friday: Open 24 hours | Saturday: Open 24 hours | Sunday: Open 24 hours,"[{""delivery"": {""Monday"": ""Open 24 hours"", ""Tuesday"": ""Open 24 hours"", ""Wednesday"": ""Open 24 hours"", ""Thursday"": ""Open 24 hours"", ""Friday"": ""Open 24 hours"", ""Saturday"": ""Open 24 hours"", ""Sunday"": ""Open 24 hours""}}, {""online_service_hours"": {""Monday"": ""Open 24 hours"", ""Tuesday"": ""Open 24 hours"", ""Wednesday"": ""Open 24 hours"", ""Thursday"": ""Open 24 hours"", ""Friday"": ""Open 24 hours"", ""Saturday"": ""Open 24 hours"", ""Sunday"": ""Open 24 hours""}}]",,OPERATIONAL,"{""Accessibility"": {""Wheelchair-accessible entrance"": true}}",,,https://lh6.googleusercontent.com/-06WQhxWe3Hw/AAAAAAAAAAI/AAAAAAAAAAA/p3I-0DAHZ_g/s44-p-k-no-ns-nd/photo.jpg,,TRUE,108598814150118730731,Servis Tayar Pancit 24Jam Kuala Lumpur/Selangor,https://www.google.com/maps/contrib/108598814150118730731,,,,,"https://www.google.com/maps/place/Servis+Tayar+Pancit+24Jam+Kuala+Lumpur%2FSelangor/@3.1129255,101.6650537,14z/data=!4m8!1m2!2m1!1sServis+Tayar+Pancit+24Jam+Kuala+Lumpur%2FSelangor!3m4!1s0x31cc49d25a6678d7:0x6dcb5cd9ce31aa8c!8m2!3d3.1129255!4d101.6650537",ChIJ13hmWtJJzDERjKoxztlcy20,0x31cc49d25a6678d7:0x6dcb5cd9ce31aa8c,7911519260943428236,7911519260943428236,,
"car service, Kuala Lumpur, Kuala Lumpur, Malaysia",Tl Advanced Car Services,,,,,+60 16-292 0668,"15, Jalan Damai Perdana 1/8d, Bandar Damai Perdana, 43200 Kuala Lumpur, Selangor",Bandar Damai Perdana,"15, Jalan Damai Perdana 1/8d",Kuala Lumpur,43200,Selangor,,Malaysia,MY,3.0463982,101.741219,Asia/Kuala_Lumpur,,FALSE,5,3,"https://search.google.com/local/reviews?placeid=ChIJB0lFyiQ1zDER8qG8o2clWNU&q=car+service,+Kuala+Lumpur,+Kuala+Lumpur,+Malaysia&authuser=0&hl=en&gl=MY",,"{""1"": 0, ""2"": 0, ""3"": 0, ""4"": 0, ""5"": 3}",0,0,0,0,3,1,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=EgxkDMqOA2c3DlYE15KyjA&cb_client=search.gws-prod.gps&w=800&h=500&yaw=291.64&pitch=0&thumbfov=100,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=EgxkDMqOA2c3DlYE15KyjA&cb_client=search.gws-prod.gps&w=1600&h=1000&yaw=291.64&pitch=0&thumbfov=100,,,,,,OPERATIONAL,{},,,,,FALSE,None,Tl Advanced Car Services,,,,,,"https://www.google.com/maps/place/Tl+Advanced+Car+Services/@3.0463982,101.741219,14z/data=!4m8!1m2!2m1!1sTl+Advanced+Car+Services!3m4!1s0x31cc3524ca454907:0xd5582567a3bca1f2!8m2!3d3.0463982!4d101.741219",ChIJB0lFyiQ1zDER8qG8o2clWNU,0x31cc3524ca454907:0xd5582567a3bca1f2,15373078455088095730,-3073665618621455886,,
"car service, Kuala Lumpur, Kuala Lumpur, Malaysia",Taxi Services,,Transportation service,Transportation service,Transportation service,+60 17-888 1741,"Sri Penara Jln Permaisuri, Bdr, Bandar Sri Permaisuri, 56000 Cheras, Wilayah Persekutuan Kuala Lumpur",Bandar Sri Permaisuri,"Sri Penara Jln Permaisuri, Bdr",Cheras,56000,Federal Territory of Kuala Lumpur,,Malaysia,MY,3.0970157,101.7099875,Asia/Kuala_Lumpur,,FALSE,5,9,"https://search.google.com/local/reviews?placeid=ChIJ7SSeeeI1zDERcg7EB2VXMTE&q=car+service,+Kuala+Lumpur,+Kuala+Lumpur,+Malaysia&authuser=0&hl=en&gl=MY",,"{""1"": 0, ""2"": 0, ""3"": 0, ""4"": 0, ""5"": 9}",0,0,0,0,9,6,https://lh5.googleusercontent.com/p/AF1QipOruEKd9giFo6Fv1r7Mnmw00aMwXpzQoVKq0rxd=w800-h500-k-no,https://lh5.googleusercontent.com/p/AF1QipOruEKd9giFo6Fv1r7Mnmw00aMwXpzQoVKq0rxd=w1600-h1000-k-no,,"{""Monday"": ""7 am-5 pm"", ""Tuesday"": ""7 am-5 pm"", ""Wednesday"": ""7 am-5 pm"", ""Thursday"": ""7 am-5 pm"", ""Friday"": ""7 am-12 pm"", ""Saturday"": ""7 am-1 pm"", ""Sunday"": ""7 am-12:30 pm""}",Monday: 7 am-5 pm | Tuesday: 7 am-5 pm | Wednesday: 7 am-5 pm | Thursday: 7 am-5 pm | Friday: 7 am-12 pm | Saturday: 7 am-1 pm | Sunday: 7 am-12:30 pm,,,OPERATIONAL,"{""Accessibility"": {""Wheelchair-accessible entrance"": false, ""Wheelchair-accessible seating"": false, ""Wheelchair-accessible toilet"": false}}",,,https://lh5.googleusercontent.com/-xkoSR9TGTaM/AAAAAAAAAAI/AAAAAAAAAAA/bf45MOLLBME/s44-p-k-no-ns-nd/photo.jpg,,TRUE,102972232658030833453,Taxi Services,https://www.google.com/maps/contrib/102972232658030833453,,,,,"https://www.google.com/maps/place/Taxi+Services/@3.0970157,101.7099875,14z/data=!4m8!1m2!2m1!1sTaxi+Services!3m4!1s0x31cc35e2799e24ed:0x3131576507c40e72!8m2!3d3.0970157!4d101.7099875",ChIJ7SSeeeI1zDERcg7EB2VXMTE,0x31cc35e2799e24ed:0x3131576507c40e72,3544710473150893682,3544710473150893682,,
"car service, Kuala Lumpur, Kuala Lumpur, Malaysia",Kian Seng Motor Service Center,,Motorcycle repair shop,Motorcycle repair shop,Motorcycle repair shop,,"56, Jln Sungai Besi, Pudu, 55200 Kuala Lumpur, Wilayah Persekutuan Kuala Lumpur",Pudu,"56, Jln Sungai Besi",Kuala Lumpur,55200,Federal Territory of Kuala Lumpur,,Malaysia,MY,3.1305381,101.7122861,Asia/Kuala_Lumpur,,FALSE,3.7,3,"https://search.google.com/local/reviews?placeid=ChIJAZSzSx82zDERUd6tAjrw3_I&q=car+service,+Kuala+Lumpur,+Kuala+Lumpur,+Malaysia&authuser=0&hl=en&gl=MY",,"{""1"": 1, ""2"": 0, ""3"": 0, ""4"": 0, ""5"": 2}",1,0,0,0,2,1,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=L9-OuwlHlVcRc6v-uGyH6w&cb_client=search.gws-prod.gps&w=800&h=500&yaw=77.33998&pitch=0&thumbfov=100,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=L9-OuwlHlVcRc6v-uGyH6w&cb_client=search.gws-prod.gps&w=1600&h=1000&yaw=77.33998&pitch=0&thumbfov=100,,,,,,OPERATIONAL,{},,,,,FALSE,None,Kian Seng Motor Service Center,,,,,,"https://www.google.com/maps/place/Kian+Seng+Motor+Service+Center/@3.1305381,101.7122861,14z/data=!4m8!1m2!2m1!1sKian+Seng+Motor+Service+Center!3m4!1s0x31cc361f4bb39401:0xf2dff03a02adde51!8m2!3d3.1305381!4d101.7122861",ChIJAZSzSx82zDERUd6tAjrw3_I,0x31cc361f4bb39401:0xf2dff03a02adde51,17500970808928755281,-945773264780796335,,
"car service, Kuala Lumpur, Kuala Lumpur, Malaysia",Private Chauffeur Services Malaysia KLIA,https://privatechauffeurservicesmalaysiaklia.business.site/?utm_source=gmb,Chauffeur service,Chauffeur service,Chauffeur service,+60 18-362 6623,"1A, Jln Cahaya 14, Taman Cahaya, 68000 Ampang, Selangor",Taman Cahaya,"1A, Jln Cahaya 14",Ampang Jaya,68000,Selangor,,Malaysia,MY,3.1447582,101.7586911,Asia/Kuala_Lumpur,,FALSE,5,3,"https://search.google.com/local/reviews?placeid=ChIJM5Fyzek3zDERE-hZebOEvhk&q=car+service,+Kuala+Lumpur,+Kuala+Lumpur,+Malaysia&authuser=0&hl=en&gl=MY",,"{""1"": 0, ""2"": 0, ""3"": 0, ""4"": 0, ""5"": 3}",0,0,0,0,3,22,https://lh5.googleusercontent.com/p/AF1QipPGXq3BiBrMrWXz5kcUI4vdkw9Wd8V1jna_AUw6=w800-h500-k-no,https://lh5.googleusercontent.com/p/AF1QipPGXq3BiBrMrWXz5kcUI4vdkw9Wd8V1jna_AUw6=w1600-h1000-k-no,,"{""Monday"": ""Open 24 hours"", ""Tuesday"": ""Open 24 hours"", ""Wednesday"": ""Open 24 hours"", ""Thursday"": ""Open 24 hours"", ""Friday"": ""Open 24 hours"", ""Saturday"": ""Open 24 hours"", ""Sunday"": ""Open 24 hours""}",Monday: Open 24 hours | Tuesday: Open 24 hours | Wednesday: Open 24 hours | Thursday: Open 24 hours | Friday: Open 24 hours | Saturday: Open 24 hours | Sunday: Open 24 hours,,,OPERATIONAL,{},,,https://lh6.googleusercontent.com/-DVvC5KDqEsc/AAAAAAAAAAI/AAAAAAAAAAA/J7V9VpmUTqA/s44-p-k-no-ns-nd/photo.jpg,,TRUE,101234343038129323805,Private Chauffeur Services Malaysia KLIA,https://www.google.com/maps/contrib/101234343038129323805,,https://klialimochauffeurservices.com/#booking,,https://klialimochauffeurservices.com/#booking,"https://www.google.com/maps/place/Private+Chauffeur+Services+Malaysia+KLIA/@3.1447582,101.7586911,14z/data=!4m8!1m2!2m1!1sPrivate+Chauffeur+Services+Malaysia+KLIA!3m4!1s0x31cc37e9cd729133:0x19be84b37959e813!8m2!3d3.1447582!4d101.7586911",ChIJM5Fyzek3zDERE-hZebOEvhk,0x31cc37e9cd729133:0x19be84b37959e813,1855066002893170707,1855066002893170707,,
"car service, Kuala Lumpur, Kuala Lumpur, Malaysia",Chak Hoong Engineering Works,,Auto repair shop,Auto repair shop,Auto repair shop,+60 3-9222 5695,"No. 32, Jalan 2/89C, Off Jalan 4, Chan Sow Lin, 55200, Kuala Lumpur, WP Kuala Lumpur, 55200",Chan Sow Lin,"No. 32, Jalan 2/89C, Off Jalan 4, Chan Sow Lin, 55200, Kuala Lumpur, WP Kuala Lumpur",Kuala Lumpur,55200,Federal Territory of Kuala Lumpur,,Malaysia,MY,3.1185409,101.7135664,Asia/Kuala_Lumpur,,FALSE,4,4,"https://search.google.com/local/reviews?placeid=ChIJwQ_OawQ2zDERTW9bxyyuQ_k&q=car+service,+Kuala+Lumpur,+Kuala+Lumpur,+Malaysia&authuser=0&hl=en&gl=MY",,"{""1"": 0, ""2"": 1, ""3"": 0, ""4"": 1, ""5"": 2}",0,1,0,1,2,2,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=GSHQ25rBpwu5mxvb8MAr4g&cb_client=search.gws-prod.gps&w=800&h=500&yaw=126.25366&pitch=0&thumbfov=100,https://lh5.googleusercontent.com/p/AF1QipN8heKD89URR2BIbELTEb-sDKbIpclGFfMveLK8=w1600-h1000-k-no,,"{""Monday"": ""9 am-6 pm"", ""Tuesday"": ""9 am-6 pm"", ""Wednesday"": ""9 am-6 pm"", ""Thursday"": ""9 am-6 pm"", ""Friday"": ""9 am-6 pm"", ""Saturday"": ""9 am-6 pm"", ""Sunday"": ""Closed""}",Monday: 9 am-6 pm | Tuesday: 9 am-6 pm | Wednesday: 9 am-6 pm | Thursday: 9 am-6 pm | Friday: 9 am-6 pm | Saturday: 9 am-6 pm | Sunday: Closed,,,OPERATIONAL,{},,,,,FALSE,None,Chak Hoong Engineering Works,,,,,,"https://www.google.com/maps/place/Chak+Hoong+Engineering+Works/@3.1185408999999997,101.71356639999999,14z/data=!4m8!1m2!2m1!1sChak+Hoong+Engineering+Works!3m4!1s0x31cc36046bce0fc1:0xf943ae2cc75b6f4d!8m2!3d3.1185408999999997!4d101.71356639999999",ChIJwQ_OawQ2zDERTW9bxyyuQ_k,0x31cc36046bce0fc1:0xf943ae2cc75b6f4d,17961391246230122317,-485352827479429299,,
"car service, Kuala Lumpur, Kuala Lumpur, Malaysia",Universal Parts Enterprise,http://www.uniparts.com/,Auto parts market,Auto parts market,Auto parts market,+60 3-9221 1900,"26, Jln Sungai Besi, Pudu, 57100 Kuala Lumpur, Wilayah Persekutuan Kuala Lumpur",Pudu,"26, Jln Sungai Besi",Kuala Lumpur,57100,Federal Territory of Kuala Lumpur,,Malaysia,MY,3.1316627,101.7127108,Asia/Kuala_Lumpur,,FALSE,4.3,8,"https://search.google.com/local/reviews?placeid=ChIJq1IrSh82zDERLiOIwA-pb5s&q=car+service,+Kuala+Lumpur,+Kuala+Lumpur,+Malaysia&authuser=0&hl=en&gl=MY",,"{""1"": 0, ""2"": 0, ""3"": 2, ""4"": 2, ""5"": 4}",0,0,2,2,4,2,https://lh5.googleusercontent.com/p/AF1QipMmE9ETPTrk6V_IpXw1Hj6ejU7UjNeOuOqDBds=w800-h500-k-no,https://lh5.googleusercontent.com/p/AF1QipMmE9ETPTrk6V_IpXw1Hj6ejU7UjNeOuOqDBds=w1600-h1000-k-no,,"{""Monday"": ""9 am-7 pm"", ""Tuesday"": ""9 am-7 pm"", ""Wednesday"": ""9 am-7 pm"", ""Thursday"": ""9 am-7 pm"", ""Friday"": ""9 am-7 pm"", ""Saturday"": ""9 am-7 pm"", ""Sunday"": ""9 am-3:30 pm""}",Monday: 9 am-7 pm | Tuesday: 9 am-7 pm | Wednesday: 9 am-7 pm | Thursday: 9 am-7 pm | Friday: 9 am-7 pm | Saturday: 9 am-7 pm | Sunday: 9 am-3:30 pm,,,OPERATIONAL,"{""Service options"": {""In-store shopping"": true}}",,,https://lh6.googleusercontent.com/-QE08aQ9z2_U/AAAAAAAAAAI/AAAAAAAAAAA/-bJgpHsuHzI/s44-p-k-no-ns-nd/photo.jpg,,TRUE,105956813284568965185,Universal Parts Enterprise,https://www.google.com/maps/contrib/105956813284568965185,,,,,"https://www.google.com/maps/place/Universal+Parts+Enterprise/@3.1316626999999997,101.7127108,14z/data=!4m8!1m2!2m1!1sUniversal+Parts+Enterprise!3m4!1s0x31cc361f4a2b52ab:0x9b6fa90fc088232e!8m2!3d3.1316626999999997!4d101.7127108",ChIJq1IrSh82zDERLiOIwA-pb5s,0x31cc361f4a2b52ab:0x9b6fa90fc088232e,11200356683413463854,-7246387390296087762,,
"car service, Kuala Lumpur, Kuala Lumpur, Malaysia",Vovo Auto Service,,Car repair and maintenance service,Car repair and maintenance service,Bengkel Kereta,+60 3-8945 2778,"17, Jalan PBS 14/5, Taman Perindustrian Bukit Serdang, 43300 Seri Kembangan, Selangor",Taman Perindustrian Bukit Serdang,"17, Jalan PBS 14/5",Seri Kembangan,43300,Selangor,,Malaysia,MY,3.0427212,101.6996329,Asia/Kuala_Lumpur,,FALSE,4.5,6,"https://search.google.com/local/reviews?placeid=ChIJFRwKZ69KzDER4VEgJpXjFww&q=car+service,+Kuala+Lumpur,+Kuala+Lumpur,+Malaysia&authuser=0&hl=en&gl=MY",,"{""1"": 0, ""2"": 1, ""3"": 0, ""4"": 0, ""5"": 5}",0,1,0,0,5,5,https://lh5.googleusercontent.com/p/AF1QipPPjJVUgaH17DyarsQudObGm_KmqTlljWjeFmCi=w800-h500-k-no,https://lh5.googleusercontent.com/p/AF1QipPPjJVUgaH17DyarsQudObGm_KmqTlljWjeFmCi=w1600-h1000-k-no,,"{""Monday"": ""9 am-6 pm"", ""Tuesday"": ""9 am-6 pm"", ""Wednesday"": ""9 am-6 pm"", ""Thursday"": ""9 am-6 pm"", ""Friday"": ""9 am-6 pm"", ""Saturday"": ""9 am-6 pm"", ""Sunday"": ""Closed""}",Monday: 9 am-6 pm | Tuesday: 9 am-6 pm | Wednesday: 9 am-6 pm | Thursday: 9 am-6 pm | Friday: 9 am-6 pm | Saturday: 9 am-6 pm | Sunday: Closed,,,OPERATIONAL,"{""Payments"": {""Debit cards"": true, ""NFC mobile payments"": true, ""Credit cards"": true}}",,,,,FALSE,None,Vovo Auto Service,,,,,,"https://www.google.com/maps/place/Vovo+Auto+Service/@3.0427212,101.6996329,14z/data=!4m8!1m2!2m1!1sVovo+Auto+Service!3m4!1s0x31cc4aaf670a1c15:0xc17e395262051e1!8m2!3d3.0427212!4d101.6996329",ChIJFRwKZ69KzDER4VEgJpXjFww,0x31cc4aaf670a1c15:0xc17e395262051e1,871415282648764897,871415282648764897,,
